baseline,bh_family,block_degrees,bootstrap_se,cluster_excludes_zero,conf_high,conf_high_10,conf_high_5,conf_low,conf_low_10,conf_low_5,contrast,df_constraint,estimate,event_min_days,evidence_freeze_version,gap_days,latitude,n_blocks,n_blocks_10,n_blocks_5,p_value,p_value_bh,pheno_type,record_type,replicates,sign_stability,sign_stability_10,sign_stability_5,spatial_10_excludes_zero,spatial_5_excludes_zero,spatially_robust,spec_version,statistic,std_error,strategy,test
all_year_linear_loo,,,,,0.5493152347058895,,,-2.4571473970176134,,,event_effect_PA,,-0.953916081155862,3,,0,26.75,,,,0.2135922698942366,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7669688462232206,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.614182707562276,,,-6.488353135537409,,,event_effect_UA,,-5.051267921549843,3,,0,26.75,,,,5.612464723085517e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7332202149239023,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.025121591806321,,,-6.169582088981641,,,UA_minus_PA_event_effect,,-4.097351840393981,3,,0,26.75,,,,0.0001064621519418,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,1.057279758675745,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.2935038123774673,,,-2.5692456143391773,,,event_effect_PA,,-1.137870900980855,3,,0,27.0,,,,0.1192159954025233,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7303066406570853,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.5178301909992675,,,-6.261432804590472,,,event_effect_UA,,-4.88963149779487,3,,0,27.0,,,,2.826906051676703e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.699911486953942,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.7770151632517086,,,-5.726506030376321,,,UA_minus_PA_event_effect,,-3.751760596814015,3,,0,27.0,,,,0.0001963415051667,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,1.0075416942039988,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.0455576669186528,,,-2.6827808865467757,,,event_effect_PA,,-1.3186116098140612,3,,0,27.25,,,,0.0581574524668231,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.696017522512203,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.4173786316300463,,,-6.041115768437492,,,event_effect_UA,,-4.729247200033769,3,,0,27.25,,,,1.5990974851705779e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6693329973160602,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.5263426621436065,,,-5.2949285182958095,,,UA_minus_PA_event_effect,,-3.410635590219708,3,,0,27.25,,,,0.0003887539666596,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.9613916086923862,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.1939397408394405,,,-2.79788081155664,,,event_effect_PA,,-1.4959102761980403,3,,0,27.5,,,,0.0243274844461097,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6642828876593536,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.312558975500602,,,-5.827848672225453,,,event_effect_UA,,-4.570203823863028,3,,0,27.5,,,,1.0607274630929465e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6416673256664756,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.272907232326603,,,-4.875679863003372,,,UA_minus_PA_event_effect,,-3.0742935476649875,3,,0,27.5,,,,0.0008230440990241,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.919091539205562,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.4244218764270009,,,-2.914656060923708,,,event_effect_PA,,-1.6695389686753546,3,,0,27.75,,,,0.0085874619931456,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6352754959120057,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.2031475266072844,,,-5.622032803150966,,,event_effect_UA,,-4.412590164879125,3,,0,27.75,,,,8.625522503371038e-13,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6170739094247496,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.0165521397383817,,,-4.469550252669158,,,UA_minus_PA_event_effect,,-2.74305119620377,3,,0,27.75,,,,0.0018458271855377,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.8808830519763591,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.6453558270542947,,,-3.0331836845228377,,,event_effect_PA,,-1.8392697557885664,3,,0,28.0,,,,0.0025327675664416,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6091509528500076,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.0889895002709578,,,-5.424000537086138,,,event_effect_UA,,-4.256495018678548,3,,0,28.0,,,,8.957597451450273e-13,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5956770265253468,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.7571893975881367,,,-4.077261128191826,,,UA_minus_PA_event_effect,,-2.417225262889981,3,,0,28.0,,,,0.0043178090317593,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.8469726374545634,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.8562625551784575,,,-3.1534868569820147,,,event_effect_PA,,-2.004874706080236,3,,0,28.25,,,,0.0006237534604878,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5860373761772587,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.970023967091045,,,-5.233990394624511,,,event_effect_UA,,-4.102007180857778,3,,0,28.25,,,,1.226175557529993e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5775530686766044,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.49483261591731,,,-3.699432333637774,,,UA_minus_PA_event_effect,,-2.097132474777542,3,,0,28.25,,,,0.0103100671769805,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.8175149500189641,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.056739467179243,,,-3.275512309006608,,,event_effect_PA,,-2.166125888092925,3,,0,28.5,,,,0.0001297587311462,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5660238808796392,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.8463071135339906,,,-5.052123780492608,,,event_effect_UA,,-3.9492154470132994,3,,0,28.5,,,,2.2490692172989854e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5627186734954871,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.229631109069162,,,-3.3365480087715857,,,UA_minus_PA_event_effect,,-1.783089558920374,3,,0,28.5,,,,0.0244689833843563,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.792595405887401,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.2464830237394515,,,-3.399107716998944,,,event_effect_PA,,-2.3227953703691977,3,,0,28.75,,,,2.338901776091512e-05,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5491490431046491,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.718030049506798,,,-4.878387175976393,,,event_effect_UA,,-3.798208612741595,3,,0,28.75,,,,5.509887488401636e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5511216388439317,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.0380991707624283,,,-2.988925655507223,,,UA_minus_PA_event_effect,,-1.4754132423723971,3,,0,28.75,,,,0.0560526054677562,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7722144004038944,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.425308236350062,,,-3.524002206553164,,,event_effect_PA,,-2.474655221451613,3,,0,29.0,,,,3.797903149517732e-06,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5353909527821257,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.585527552272927,,,-4.712623395005373,,,event_effect_UA,,-3.64907547363915,3,,0,29.0,,,,1.7593663656844552e-11,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5426364615652907,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.3078531053601039,,,-2.6566936097351777,,,UA_minus_PA_event_effect,,-1.1744202521875369,3,,0,29.0,,,,0.1204471718766377,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7562758138616954,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.5931615647828672,,,-3.6497934549826017,,,event_effect_PA,,-2.6214775098827343,3,,0,29.25,,,,5.837402981988852e-07,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5246606331601459,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.4492753719052525,,,-4.554534278699641,,,event_effect_UA,,-3.5019048253024465,3,,0,29.25,,,,7.010138229871307e-11,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5370657122784912,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.5789270676817897,,,-2.3397816985212136,,,UA_minus_PA_event_effect,,-0.880427315419712,3,,0,29.25,,,,0.2370293028425986,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7445822446803629,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.7501242935617725,,,-3.7759443148484726,,,event_effect_PA,,-2.763034304205122,3,,0,29.5,,,,8.970827102261308e-08,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5168003180839317,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.309875818880179,,,-4.403695107775755,,,event_effect_UA,,-3.356785463327967,3,,0,29.5,,,,3.2916349718922545e-10,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5341473887814662,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.8504256176377205,,,-2.0379279358834093,,,UA_minus_PA_event_effect,,-0.5937511591228444,3,,0,29.5,,,,0.4203528906858406,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7368384256813121,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.896404968870725,,,-3.9017903770519538,,,event_effect_PA,,-2.89909767296134,3,,0,29.75,,,,1.4543143645408422e-08,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5115873107872014,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.168033659734838,,,-4.259578706889555,,,event_effect_UA,,-3.213806183312197,3,,0,29.75,,,,1.7095410964624966e-09,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.533567214411223,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.121284090241415,,,-1.7507011109431292,,,UA_minus_PA_event_effect,,-0.3147085103508571,3,,0,29.75,,,,0.6675297414290678,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.732662748866407,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.0323215489437314,,,-4.0265578204441645,,,event_effect_PA,,-3.029439684693948,3,,0,30.0,,,,2.604641628213952e-09,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5087430910033843,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.0245260721944422,,,-4.1215854895087976,,,event_effect_UA,,-3.07305578085162,3,,0,30.0,,,,9.229710411912864e-09,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5349739673421788,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.3903038153496807,,,-1.477536007665025,,,UA_minus_PA_event_effect,,-0.0436160961576721,3,,0,30.0,,,,0.9524606927114608,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7316052350032604,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.1582758840467315,,,-4.1493889318442845,,,event_effect_PA,,-3.153832407945508,3,,0,30.25,,,,5.332709109109501e-10,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5079463356222867,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.8801710310631372,,,-3.989075072022297,,,event_effect_UA,,-2.9346230515427174,3,,0,30.25,,,,4.9046156324105634e-08,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5379956105300725,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.656194542851216,,,-1.2177758300456347,,,UA_minus_PA_event_effect,,0.2192093564027906,3,,0,30.25,,,,0.764948608678073,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7331691795273695,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.2747243424097388,,,-4.269371480107424,,,event_effect_PA,,-3.272047911258581,3,,0,30.5,,,,1.273470379637681e-10,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.508847905734801,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.7357979829246777,,,-3.861395599039272,,,event_effect_UA,,-2.7985967909819744,3,,0,30.5,,,,2.4557952557304217e-07,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5422542538743153,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.9176180588813971,,,-0.970715818328184,,,UA_minus_PA_event_effect,,0.4734511202766067,3,,0,30.5,,,,0.520517179368549,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7368334061218447,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.3821485299488936,,,-4.385567996402566,,,event_effect_PA,,-3.3838582631757297,3,,0,30.75,,,,3.569693679444203e-11,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.511085785824737,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.5922234176332266,,,-3.737908171898524,,,event_effect_UA,,-2.665065794765875,3,,0,30.75,,,,1.122896163868964e-06,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.547378617972112,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.173227897683912,,,-0.7356429608642026,,,UA_minus_PA_event_effect,,0.7187924684098546,3,,0,30.75,,,,0.3327306667576379,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7420725282436097,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.481029259935607,,,-4.497041804543427,,,event_effect_PA,,-3.489035532239517,3,,0,31.0,,,,1.168375779640297e-11,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5142983647939118,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.450232500854132,,,-3.6180052161276697,,,event_effect_UA,,-2.534118858490901,3,,0,31.0,,,,4.597083953070827e-06,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5530134054433276,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.421701874274544,,,-0.5118685267773111,,,UA_minus_PA_event_effect,,0.9549166737486164,3,,0,31.0,,,,0.2019592852708732,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7483735477262552,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.571825655134866,,,-4.602877918850138,,,event_effect_PA,,-3.587351786992502,3,,0,31.25,,,,4.403583641475785e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5181350983324065,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.310566721219251,,,-3.5011228342878216,,,event_effect_UA,,-2.4058447777535363,3,,0,31.25,,,,1.668500598184944e-05,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5588256035180741,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.6617661408581625,,,-0.2987521223802305,,,UA_minus_PA_event_effect,,1.181507009238966,3,,0,31.25,,,,0.1177246437221861,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7552481286877165,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.65495998244742,,,-4.702198209507079,,,event_effect_PA,,-3.678579095977249,3,,0,31.5,,,,1.8744197180030842e-12,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5222642464882039,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.173916724260435,,,-3.386747972040099,,,event_effect_UA,,-2.280332348150267,3,,0,31.5,,,,5.356457399645103e-05,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.564508140260279,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.8922110610295397,,,-0.0957175653755746,,,UA_minus_PA_event_effect,,1.3982467478269824,3,,0,31.5,,,,0.066596115932195,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.762240696761143,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.730807841417032,,,-4.794171214055603,,,event_effect_PA,,-3.762489527736317,3,,0,31.75,,,,8.812389644265539e-13,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5263778796228193,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.040919148842668,,,-3.2744215817124744,,,event_effect_UA,,-2.1576703652775717,3,,0,31.75,,,,0.000152576358367,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5697814986620644,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.1119001787051457,,,0.0977381462123463,,,UA_minus_PA_event_effect,,1.604819162458746,3,,0,31.75,,,,0.0368815565291911,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7689330151645961,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.7996927565315515,,,-4.878017545092988,,,event_effect_PA,,-3.83885515081227,3,,0,32.0,,,,4.471524902995562e-13,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5301946374920657,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.9121562384306776,,,-3.163739011033197,,,event_effect_UA,,-2.037947624731937,3,,0,32.0,,,,0.000388173316069,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5743939149807642,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.319773972110448,,,0.2820410800502171,,,UA_minus_PA_event_effect,,1.8009075260803329,3,,0,32.0,,,,0.0201301428509391,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7749461000358886,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.861884009312388,,,-4.95301205818295,,,event_effect_PA,,-3.907448033747669,3,,0,32.25,,,,2.394087890576108e-13,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5334608353431782,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.7881571345547163,,,-3.054348709664976,,,event_effect_UA,,-1.9212529221098464,3,,0,32.25,,,,0.0008896782861787,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5781207187952662,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.5148500938066585,,,0.4575401294689871,,,UA_minus_PA_event_effect,,1.986195111637823,3,,0,32.25,,,,0.0108778425860444,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.779940342897457,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.917596572944504,,,-5.018483917225646,,,event_effect_PA,,-3.968040245085075,3,,0,32.5,,,,1.3239760898933126e-13,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5359504972674688,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.6693999635809917,,,-2.945950142434575,,,event_effect_UA,,-1.8076750530077836,3,,0,32.5,,,,0.0018545658328007,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.580763268307663,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.696221590171533,,,0.6245087939830507,,,UA_minus_PA_event_effect,,2.1603651920772915,3,,0,32.5,,,,0.0058348073312493,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7836146022115101,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.966992161195714,,,-5.073815545538388,,,event_effect_PA,,-4.020403853367051,3,,0,32.75,,,,7.41470994796173e-14,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5374648210275871,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.5563140294387097,,,-2.838291596605753,,,event_effect_UA,,-1.6973028130222314,3,,0,32.75,,,,0.0035501979102392,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5821478315844045,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.863054312440864,,,0.7831477682487746,,,UA_minus_PA_event_effect,,2.32310104034482,3,,0,32.75,,,,0.0031094098113911,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7857048824585552,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.010180585569709,,,-5.118441268702605,,,event_effect_PA,,-4.064310927136157,3,,0,33.0,,,,4.12953235038115e-14,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5378314856197834,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.4492815870939959,,,-2.7311684084053507,,,event_effect_UA,,-1.5902249977496732,3,,0,33.0,,,,0.0062996987311787,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5821246817060381,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.014584467184232,,,0.9335873915887364,,,UA_minus_PA_event_effect,,2.4740859293864843,3,,0,33.0,,,,0.0016452684805604,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7859830843571636,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.0472306672352687,,,-5.151872142961564,,,event_effect_PA,,-4.099551405098416,3,,0,33.25,,,,2.2498202756229302e-14,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5369082014586591,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.3486301690490416,,,-2.6244308232118216,,,event_effect_UA,,-1.4865304961304315,3,,0,33.25,,,,0.0104534234931655,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5805720595158904,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.150146643955491,,,1.0758951739804772,,,UA_minus_PA_event_effect,,2.613020908967984,3,,0,33.25,,,,0.0008627992001248,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7842622349758254,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.0783413431633253,,,-5.174143181361254,,,event_effect_PA,,-4.12624226226229,3,,0,33.5,,,,1.1853511484769448e-14,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5346531504480048,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.2544836595439559,,,-2.51813615117883,,,event_effect_UA,,-1.386309905361393,3,,0,33.5,,,,0.0163660287194334,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5774729815165678,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.2696856186559895,,,1.2101790951458038,,,UA_minus_PA_event_effect,,2.739932356900897,3,,0,33.5,,,,0.0004472978949625,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.780500699921831,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.103820265495828,,,-5.185753156216305,,,event_effect_PA,,-4.144786710856066,3,,0,33.75,,,,6.000692984402285e-15,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.531115088629816,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.1667841765255324,,,-2.4125264590428417,,,event_effect_UA,,-1.2896553177841872,3,,0,33.75,,,,0.0243801772732241,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5729039666625096,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.373686330096356,,,1.3365764560474036,,,UA_minus_PA_event_effect,,2.85513139307188,3,,0,33.75,,,,0.0002286554825435,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7747871639492581,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.1239369774788908,,,-5.187258278542023,,,event_effect_PA,,-4.155597628010457,3,,0,34.0,,,,2.906293684312832e-15,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5263671468808478,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.0854310301169034,,,-2.307886722332189,,,event_effect_UA,,-1.1966588762245465,3,,0,34.0,,,,0.0348027746223142,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5669634007935178,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.462707431544118,,,1.455170072027705,,,UA_minus_PA_event_effect,,2.958938751785912,3,,0,34.0,,,,0.0001149816104713,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7672430165144575,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.1389239201326933,,,-5.179251861579656,,,event_effect_PA,,-4.159087890856175,3,,0,34.25,,,,1.3434740640581756e-15,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.520501386132809,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.0102905084339868,,,-2.204534938582414,,,event_effect_UA,,-1.1074127235082003,3,,0,34.25,,,,0.0478895115465184,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5597665180218482,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.537357165790614,,,1.5659931689053357,,,UA_minus_PA_event_effect,,3.051675167347975,3,,0,34.25,,,,5.6763285847476974e-05,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7580149483161474,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.148981416956916,,,-5.1623593360909386,,,event_effect_PA,,-4.155670376523927,3,,0,34.5,,,,5.925224943111858e-16,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.513626254108568,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.0588002050233182,,,-2.102818209945074,,,event_effect_UA,,-1.022009002460878,3,,0,34.5,,,,0.0638344497600606,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5514434020265073,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.598287091813585,,,1.6690356563125146,,,UA_minus_PA_event_effect,,3.13366137406305,3,,0,34.5,,,,2.747198992692843e-05,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7472717505542531,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.1542816337352115,,,-5.137234290553644,,,event_effect_PA,,-4.145757962144428,3,,0,34.75,,,,2.4977963850276794e-16,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5058645649766297,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.1220299966470779,,,-2.0031097084636977,,,event_effect_UA,,-0.9405398559083098,3,,0,34.75,,,,0.0827632198037184,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5421374376962043,overlap_weighted_adjusted,
all_year_linear_loo,,,,,4.646187176029155,,,1.764249036443082,,,UA_minus_PA_event_effect,,3.2052181062361185,3,,0,34.75,,,,1.302742493374524e-05,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.7352018104206081,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.1549718363299712,,,-5.104555213366804,,,event_effect_PA,,-4.129763524848388,3,,0,35.0,,,,1.0108402001887288e-16,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4973518371804017,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.1796113746957438,,,-1.9058062280481989,,,event_effect_UA,,-0.8630974266762274,3,,0,35.0,,,,0.1047281724733141,,EOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5320040621137558,overlap_weighted_adjusted,
