spec_version,gap_days,event_min_days,dose_metric,pheno_type,outcome,model_form,boundary_excluded,latitude,landscape_type,dose,reference_dose,estimate,std_error,conf_low,conf_high,p_value
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,10.5,1.0,8.511878842234854,1.9104658054512744,4.76743466985505,12.256323014614658,8.373906770469735e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,10.75,1.0,8.75021565156143,1.916900923249199,4.993158880061421,12.507272423061435,5.000375035059879e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,11.0,1.0,8.98966986330531,1.9217692327675384,5.223071380483762,12.756268346126856,2.8995610471606144e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,11.25,1.0,9.230270128810536,1.9254085582484244,5.456538699118434,13.00400155850264,1.6354693673179777e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,11.5,1.0,9.472045099421138,1.9282173853259703,5.692808469818244,13.251281729024033,8.999921921746165e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,11.75,1.0,9.715023426481151,1.9306606824628936,5.93099802248636,13.499048830475946,4.854694547070875e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,12.0,1.0,9.959233761334612,1.933275207642112,6.170083982151878,13.748383540517349,2.5843508608025096e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,12.25,1.0,10.204704755325553,1.9366737554339828,6.4088939448710125,14.00051556578009,1.3702600565410408e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,12.5,1.0,10.451465059797997,1.941547642639383,6.646101605956162,14.256828513639832,7.323061623188288e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,12.75,1.0,10.699543326095991,1.9486665907002012,6.880226990447142,14.51885966174484,4.00344239092545e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,13.0,1.0,10.94896820556356,1.958875081726671,7.10964359516633,14.78829281596079,2.2783422249346973e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,13.25,1.0,11.19976834954475,1.9730842987869956,7.332594185460771,15.066942513628728,1.3765971125045565e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,13.5,1.0,11.45197240938358,1.992258972252524,7.5472165758918495,15.35672824287531,9.017993709862372e-09
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,13.75,1.0,11.705609036424091,2.0173988905429714,7.751579868508805,15.659638204339377,6.540066775546027e-09
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,14.0,1.0,11.960706882010314,2.049515499652958,7.943730316933903,15.977683447086726,5.351047166121867e-09
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,14.25,1.0,12.217401856547486,2.0895798068303764,8.121900692337785,16.312903020757187,5.010521921871813e-09
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,14.5,1.0,12.476258906685654,2.1383603294298634,8.285149675033917,16.66736813833739,5.395277921684235e-09
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,14.75,1.0,12.737950238136063,2.1963723010838723,8.433139631370311,17.04276084490182,6.6496855042948705e-09
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,15.0,1.0,13.003148056609966,2.2638790299036,8.566026692643433,17.4402694205765,9.260419861591493e-09
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,15.25,1.0,13.272524567818603,2.3408998864690407,8.684445098925384,17.860604036711823,1.4293209312867992e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,15.5,1.0,13.546751977473232,2.427232853164633,8.789463003178156,18.30404095176831,2.3893270803012957e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,15.75,1.0,13.826502491285092,2.522487241094808,8.882518347277465,18.77048663529272,4.222182914628077e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,16.0,1.0,14.112448314965432,2.626121554032545,8.965344650037286,19.25955197989358,7.706239647807675e-08
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,16.25,1.0,14.405261654225503,2.737481942687177,9.039895638229895,19.77062767022111,1.4231799293043614e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,16.5,1.0,14.705614714776557,2.8558378432387777,9.108275396342007,20.302954033211105,2.614365319092588e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,16.75,1.0,15.014179702329832,2.980412760686517,9.172678032320665,20.855681372339,4.713620215016746e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,17.0,1.0,15.331628822596588,3.1104093812263263,9.235338458217472,21.427919186975704,8.259434231672736e-07
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,17.25,1.0,15.658634281288055,3.245029096774554,9.298494122825389,22.018774439750725,1.3970724524615548e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,17.5,1.0,15.995868284115492,3.383486568860766,9.364356466973389,22.627380101257597,2.2715705740711505e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,17.75,1.0,16.344003036790163,3.5250202079024158,9.435090384525534,23.25291568905479,3.542382216520725e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,18.0,1.0,16.70371074502329,3.6688994882582833,9.51279988513962,23.89462160490696,5.294035686013745e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,18.25,1.0,17.07566361452612,3.8144299450775536,9.59951830062302,24.551808928429224,7.584240725364754e-06
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,18.5,1.0,17.460533851009927,3.960956570466812,9.697201628567688,25.223866073452164,1.0425209012444612e-05
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,18.75,1.0,17.85899366018594,4.107866185495923,9.807723883304,25.910263437067883,1.3769113169664576e-05
A3.2-v1.0,0,3,cumulative_days,SOS,mean_abs_anomaly_crossfit,spline,False,35.0,UA,19.0,1.0,18.27171524776541,4.2545892339305205,9.932873580249732,26.610556915281087,1.750166824908627e-05
